Search Date,ASIN,Name,Price,Rating,Amazon Prime,Sale,Brand,Image,URL
2023-07-14 11:01:53,B01FVS6V9Y,VTech Touch and Learn Activity Desk Deluxe (Frustration Free Packaging),64.99,4.7,True,600,,https://m.media-amazon.com/images/I/71Sjbk7QLNL._AC_UL320_.jpg,https://www.amazon.com/VTech-Activity-Deluxe-Frustration-Packaging/dp/B01FVS6V9Y/ref=sr_1_26?keywords=desk&qid=1689357713&sr=8-26
2023-07-14 11:01:53,B0BWJL4JLB,"Coleshome 40 Inch Computer Desk, Modern Simple Style Desk for Home Office, Study Student Writing Desk, Black",59.99,4.5,True,800,,https://m.media-amazon.com/images/I/71hFGSbPpSL._AC_UL320_.jpg,https://www.amazon.com/Coleshome-Computer-Modern-Student-Writing/dp/B0BWJL4JLB/ref=sr_1_27?keywords=desk&qid=1689357713&sr=8-27
2023-07-14 11:01:53,B07XNXJWLC,"Coleshome 66"" L Shaped Gaming Desk, Corner Computer Desk, Sturdy Home Office Computer Table, Writing Desk, Larger Gaming Desk Workstation, Black",159.99,4.3,True,700,,https://m.media-amazon.com/images/I/71hH0QlGnTL._AC_UL320_.jpg,https://www.amazon.com/Shaped-Corner-Computer-Writing-Workstation/dp/B07XNXJWLC/ref=sr_1_28?keywords=desk&qid=1689357713&sr=8-28
2023-07-14 11:01:53,B0BTNRY94Z,"ODK L Shaped Gaming Desk, 51 Inch Computer Desk with Monitor Stand, PC Gaming Desk, Corner Desk Table for Home Office Sturdy Writing Workstation, Carbon Fiber Surface, Black",69.99,4.5,True,3K,,https://m.media-amazon.com/images/I/71CxNWfSUgL._AC_UL320_.jpg,https://www.amazon.com/ODK-Computer-Monitor-Writing-Workstation/dp/B0BTNRY94Z/ref=sr_1_29?keywords=desk&qid=1689357713&sr=8-29
2023-07-14 11:01:53,B07CY1LY89,"Adjustable Lap Desk - with 8 Adjustable Angles & Dual Cushions Laptop Stand for Car Laptop Desk, Work Table, Lap Writing Board & Drawing Desk on Sofa or Bed by HUANUO",26.99,4.4,True,1K,,https://m.media-amazon.com/images/I/710OOO9ne9L._AC_UL320_.jpg,https://www.amazon.com/Adjustable-Lap-Desk-Cushions-Writing/dp/B07CY1LY89/ref=sr_1_30?keywords=desk&qid=1689357713&sr=8-30
2023-07-14 11:01:53,B075JYG2TB,"VIVO 32 inch Desk Converter, K Series, Height Adjustable Sit to Stand Riser, Dual Monitor and Laptop Workstation with Wide Keyboard Tray, Black, DESK-V000K",139.99,4.7,False,2K,,https://m.media-amazon.com/images/I/61Rq5Exp0-L._AC_UL320_.jpg,https://www.amazon.com/VIVO-Adjustable-Converter-Workstation-DESK-V000K/dp/B075JYG2TB/ref=sr_1_31?keywords=desk&qid=1689357713&sr=8-31
2023-07-14 11:01:53,B07CPQPXGS,"ROCKPOINT Axess White Computer Keyboard Tray and Drawer Small Home Office Bedroom, Homework and School Studying Writing Desk for Student with Storage",97.99,4.4,False,500,,https://m.media-amazon.com/images/I/51ZqjkeqxbL._AC_UL320_.jpg,https://www.amazon.com/Rockpoint-Computer-Keyboard-Daisy-White/dp/B07CPQPXGS/ref=sr_1_32?keywords=desk&qid=1689357713&sr=8-32
2023-07-14 11:01:53,B004CVKVJ8,"Ameriwood Home Parsons Desk with Drawer, White , 19.7D x 39W x 30H in",58.03,4.2,True,1K,,https://m.media-amazon.com/images/I/315-2T5x92L._AC_UL320_.jpg,https://www.amazon.com/Ameriwood-Home-Parsons-Drawer-White/dp/B004CVKVJ8/ref=sr_1_33?keywords=desk&qid=1689357713&sr=8-33
2023-07-14 11:01:53,B0056NQV40,"Furinno Efficient Home Laptop Notebook Computer Desk with Square Shelves, Espresso/Black",28.80,4.2,True,900,,https://m.media-amazon.com/images/I/41KnqCtuEdL._AC_UL320_.jpg,https://www.amazon.com/Furinno-11192EX-BK-Efficient-Computer/dp/B0056NQV40/ref=sr_1_34?keywords=desk&qid=1689357713&sr=8-34
2023-07-14 11:01:53,B01NBJMHFK,"Furinno Andrey End Table / Side Table / Night Stand / Bedside Table with Bin Drawer, French Oak Grey/Black",15.80,4.1,True,1K,,https://m.media-amazon.com/images/I/81XQI+CRZnL._AC_UL320_.jpg,https://www.amazon.com/Furinno-11157Gyw-Night-Stand-French/dp/B01NBJMHFK/ref=sr_1_35?keywords=desk&qid=1689357713&sr=8-35
2023-07-14 11:01:53,B09H7PPY7T,"BANTI 55x24 Inch Electric Standing Desk with Double Drawers, Adjustable Height Stand Up Desk, Sit Stand Home Office Desk with Storage Shelf, Rustic Brown Top",183.99,4.5,False,200,,https://m.media-amazon.com/images/I/71WKNfkSC6L._AC_UL320_.jpg,https://www.amazon.com/BANTI-Electric-Standing-Drawers-Adjustable/dp/B09H7PPY7T/ref=sr_1_36?keywords=desk&qid=1689357713&sr=8-36
2023-07-14 11:01:53,B000NPTUDA,"Winsome Wood Claire Accent Table, White",40.00,4.4,True,800,,https://m.media-amazon.com/images/I/61w8Arpi0qL._AC_UL320_.jpg,https://www.amazon.com/Winsome-Wood-10218-Claire-Accent/dp/B000NPTUDA/ref=sr_1_37?keywords=desk&qid=1689357713&sr=8-37
2023-07-14 11:01:53,B08GP5JWH8,"Coleshome L Shaped Computer Desk 66"" with Storage Shelves, Corner Sturdy Writing Desk Workstation, Modern Wooden Office Gaming Desk, Wood & Metal, Black",169.98,4.6,False,700,,https://m.media-amazon.com/images/I/71eX9Ft56hL._AC_UL320_.jpg,https://www.amazon.com/Coleshome-Computer-Storage-Shelves-Workstation/dp/B08GP5JWH8/ref=sr_1_38?keywords=desk&qid=1689357713&sr=8-38
2023-07-14 11:01:53,B0C8MBN3DP,"Standing Desk, Stand Up Desk, 40 x 24in Electric Standing Desk Adjustable Height, Sit to Stand Desk Ergonomic Adjustable Desk Standing Table, Modern Computer Desk-White",129.99,4.6,True,400,,https://m.media-amazon.com/images/I/61thJjF23dL._AC_UL320_.jpg,https://www.amazon.com/Standing-Electric-Adjustable-Ergonomic-Desk-White/dp/B0C8MBN3DP/ref=sr_1_39?keywords=desk&qid=1689357713&sr=8-39
2023-07-14 11:01:53,B083MWS4CG,"VASAGLE C Shaped End Sofa and Bed, Side TV Tray for Living Room, Industrial Style Beside Table, 13.8 x 21.7 x 26 Inches, Rustic Brown + Black",29.41,4.5,False,400,,https://m.media-amazon.com/images/I/71z2iwX9gkL._AC_UL320_.jpg,https://www.amazon.com/VASAGLE-INDESTIC-Structure-Industrial-ULNT52BX/dp/B083MWS4CG/ref=sr_1_40?keywords=desk&qid=1689357713&sr=8-40
2023-07-14 11:01:53,B088K4X3YJ,"Bamboo Bed Tray Table with Foldable Legs, Breakfast Tray for Sofa, Bed, Eating, Working, Used As Laptop Desk Snack Tray by Pipishell",26.98,4.3,True,2K,,https://m.media-amazon.com/images/I/71TaATQ77rL._AC_UL320_.jpg,https://www.amazon.com/Bamboo-Foldable-Breakfast-Working-Pipishell/dp/B088K4X3YJ/ref=sr_1_41?keywords=desk&qid=1689357713&sr=8-41
2023-07-14 11:01:53,B084QF1F6M,"CoscoProducts XL 38.5"" Fold-in-Half Card Table w/ Handle, Black, Indoor & Outdoor, Portable, Wheelchair Accessible, Camping, Tailgating, & Crafting Folding Table",56.18,4.5,False,400,,https://m.media-amazon.com/images/I/41070IJJcfL._AC_UL320_.jpg,https://www.amazon.com/Portable-Wheelchair-Accessible-Tailgating-Crafting/dp/B084QF1F6M/ref=sr_1_42?keywords=desk&qid=1689357713&sr=8-42
2023-07-14 11:01:53,B0C58SLRF1,"Small Computer Desk Small Office Desk 31 Inch Writing Desk Home Office Desks Small Space Desk Study Table Modern Simple Style Work Table with Storage Bag and Iron Hook, Wooden Desk for Home, Bedroom",34.99,4.4,True,2K,,https://m.media-amazon.com/images/I/71hWBKwRtQL._AC_UL320_.jpg,https://www.amazon.com/Computer-Office-Writing-Storage-Bedroom/dp/B0C58SLRF1/ref=sr_1_43?keywords=desk&qid=1689357713&sr=8-43
2023-07-14 11:01:53,B0C4TJZ32F,"Computer Desk - 50 Inch L Shaped Desk Office Desk with Storage and CPU Stand, Black Corner Desk for Bedroom, Modern Writing Desk, PC Wood Desk Work Desk for Home Office",67.70,4.4,True,300,,https://m.media-amazon.com/images/I/715+QU6ZHhL._AC_UL320_.jpg,https://www.amazon.com/Computer-Desk-Storage-Bedroom-Writing/dp/B0C4TJZ32F/ref=sr_1_44?keywords=desk&qid=1689357713&sr=8-44
2023-07-14 11:01:53,B0057GU264,"Delta Children Chair Desk With Storage Bin, Sesame Street",29.97,4.7,True,700,,https://m.media-amazon.com/images/I/81mxSSwnEZL._AC_UL320_.jpg,https://www.amazon.com/Delta-Children-Storage-Sesame-Street/dp/B0057GU264/ref=sr_1_45?keywords=desk&qid=1689357713&sr=8-45
2023-07-14 11:01:53,B0885SXWN2,"Writing Computer Desk 47"", Home Office Study Desk with 2 Storage Shelves on Left or Right Side, Industrial Simple Style Wood Table Metal Frame for PC Laptop Notebook",79.99,4.5,True,600,,https://m.media-amazon.com/images/I/71kd9YmNZgL._AC_UL320_.jpg,https://www.amazon.com/Engriy-Writing-Computer-Industrial-Notebook/dp/B0885SXWN2/ref=sr_1_46?keywords=desk&qid=1689357713&sr=8-46
2023-07-14 11:01:53,B09W9HP3T5,"Rolanstar Computer Desk L Shaped 59'' with LED Lights and Power Outlets, Reversible L Shaped Gaming Desk with Monitor Stand, Home Office Desk with Storage, 59 inch Desk with USB Port and Hook, Black",149.99,4.6,True,1K,,https://m.media-amazon.com/images/I/71u4JTNw3fL._AC_UL320_.jpg,https://www.amazon.com/Rolanstar-Computer-Outlets-Reversible-Monitor/dp/B09W9HP3T5/ref=sr_1_47?keywords=desk&qid=1689357713&sr=8-47
2023-07-14 11:01:53,B09Q8WJCTM,"Gaming/ Computer Desk - 47” Home Office Small Desk with Monitor Stand, Rustic Writing Desk for 2 Monitors, Adjustable Storage Space, Modern Design Corner Table.",99.99,4.5,True,2K,,https://m.media-amazon.com/images/I/71lyfyFHnTL._AC_UL320_.jpg,https://www.amazon.com/MINOSYS-Computer-Large-Monitor-Stand/dp/B09Q8WJCTM/ref=sr_1_48?keywords=desk&qid=1689357713&sr=8-48
2023-07-14 11:01:53,B0B415C9S2,"ODK Small L Shaped Desk, 48 inch Corner Desk with Reversible Storage Shelves, Computer Desk with Monitor Shelf and PC Stand for Home Office, Gaming Desk with Headphone Hooks, Rustic Brown",99.99,4.4,True,50,,https://m.media-amazon.com/images/I/81aGaEl9EmL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzQ0MjIxNTMwMzIzMzA4OjE2ODkzNTc3MTM6c3BfYnRmOjIwMDE2Njc1MDE3MjI5ODo6MDo6&url=%2FODK-Storage-Shelves-Monitor-Computer%2Fdp%2FB0B415C9S2%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Ddesk%26qid%3D1689357713%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
2023-07-14 11:01:53,B09J1T9MCF,"SHW Home Office 40-Inch Computer Desk, Walnut",59.87,4.6,True,100,,https://m.media-amazon.com/images/I/81KTCnnXzTL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzQ0MjIxNTMwMzIzMzA4OjE2ODkzNTc3MTM6c3BfYnRmOjIwMDE1NTQ5Nzc5ODY5ODo6MDo6&url=%2FSHW-Office-40-Inch-Computer-Walnut%2Fdp%2FB09J1T9MCF%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Ddesk%26qid%3D1689357713%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
2023-07-14 11:01:53,B07KXBL861,"SHW 48"" Triangle-Leg Home Office Computer Desk, Oak",99.97,4.6,True,100,,https://m.media-amazon.com/images/I/81OOnimOr4L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzQ0MjIxNTMwMzIzMzA4OjE2ODkzNTc3MTM6c3BfYnRmOjIwMDAyNzM0NDkwNzkzMTo6MDo6&url=%2FSHW-Triangle-Leg-Home-Office-Computer%2Fdp%2FB07KXBL861%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Ddesk%26qid%3D1689357713%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
2023-07-14 11:01:53,B0B25HHP3J,"ODK Computer Desk with Adjustable Monitor Shelves, 40 inch Home Office Desk with Monitor Stand, Writing Desk, Study Workstation with 3 Heights (10cm, 13cm, 16cm), Rustic Brown",79.99,4.5,True,50,,https://m.media-amazon.com/images/I/819jl-tuF-L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzQ0MjIxNTMwMzIzMzA4OjE2ODkzNTc3MTM6c3BfYnRmOjMwMDAxMzcyMzAwOTAwMjo6MDo6&url=%2FODK-Computer-Adjustable-Monitor-Workstation%2Fdp%2FB0B25HHP3J%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Ddesk%26qid%3D1689357713%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
